ID,Cikis,Varis,Musteri,Tip,Tonaj,Mesafe,Maliyet,Fiyat,Gecikme
TRK-14900,Mersin,Samsun,Vestel,Karayolu,3716,3076,6596.53,8180.42,2
TRK-14901,İzmir,İskenderun,Arçelik,Demiryolu,25251,1599,5746.43,6960.29,5
TRK-14902,İskenderun,İzmir,Amazon,Denizyolu,28689,2890,4844.73,6100.71,0
TRK-14903,Samsun,İzmir,Vestel,Karayolu,43679,1911,4429.31,4903.07,2
TRK-14904,Hamburg,Rotterdam,Arçelik,Denizyolu,37828,2778,6937.22,8757.22,0
TRK-14905,Rotterdam,İzmir,Apple,Denizyolu,2243,4279,12945.6,16141.22,0
TRK-14906,Samsun,İskenderun,Şişecam,Demiryolu,40886,3287,11001.17,13703.13,1
TRK-14907,Hamburg,Mersin,Tofaş,Karayolu,8517,2700,7441.46,8398.16,5
TRK-14908,İskenderun,Rotterdam,Beko,Denizyolu,38650,1505,2833.42,3577.81,1
TRK-14909,Samsun,İzmir,Vestel,Karayolu,36881,3384,6429.28,8163.15,5
TRK-14910,Samsun,Hamburg,Amazon,Karayolu,31784,4885,14618.55,16941.36,0
TRK-14911,İskenderun,Batum,Beko,Denizyolu,2378,4792,16051.67,17668.73,0
TRK-14912,Mersin,Batum,Amazon,Karayolu,21053,1089,3666.74,4150.69,0
TRK-14913,Batum,Ambarlı,Beko,Demiryolu,28212,1464,2517.77,3039.33,5
TRK-14914,İskenderun,İzmir,Tofaş,Denizyolu,24161,436,1723.52,2098.72,5
TRK-14915,Rotterdam,İskenderun,Tofaş,Karayolu,9249,675,2415.42,2859.04,5
TRK-14916,İskenderun,Mersin,Apple,Denizyolu,37643,2484,4385.66,5471.68,0
TRK-14917,Ambarlı,Hamburg,Apple,Denizyolu,23588,3871,7861.22,9461.11,0
TRK-14918,Rotterdam,Samsun,Vestel,Demiryolu,11364,3764,7505.34,8625.21,5
TRK-14919,Ambarlı,İzmir,Apple,Denizyolu,6741,4700,15622.82,19274.09,0
TRK-14920,Samsun,Hamburg,Tofaş,Karayolu,39974,830,1934.01,2433.46,2
TRK-14921,Batum,İskenderun,Vestel,Demiryolu,41438,453,1347.72,1572.48,2
TRK-14922,İzmir,İskenderun,Şişecam,Denizyolu,29582,4057,6395.07,8200.84,0
TRK-14923,Hamburg,Rotterdam,Tofaş,Denizyolu,6225,4503,13679.46,15307.54,0
TRK-14924,Ambarlı,Mersin,Arçelik,Demiryolu,21181,1686,5355.07,5903.62,5
TRK-14925,İzmir,Ambarlı,Beko,Denizyolu,27529,274,944.61,1048.38,0
TRK-14926,Mersin,Batum,Şişecam,Karayolu,15823,1858,5817.56,7447.76,2
TRK-14927,İskenderun,Ambarlı,Vestel,Karayolu,19462,666,1386.95,1617.42,5
TRK-14928,Batum,Rotterdam,Apple,Denizyolu,26948,4151,9139.16,11413.29,5
TRK-14929,Ambarlı,Hamburg,Arçelik,Denizyolu,40408,3982,9512.62,12180.07,2
TRK-14930,Mersin,Hamburg,Vestel,Karayolu,17544,2282,7152.64,8037.09,0
TRK-14931,Rotterdam,İzmir,Vestel,Demiryolu,30285,503,1985.01,2319.7,0
TRK-14932,Rotterdam,Samsun,Tofaş,Karayolu,32866,884,2631.65,2895.72,0
TRK-14933,İskenderun,Mersin,Apple,Demiryolu,6679,2308,5754.69,6385.7,0
TRK-14934,Batum,Hamburg,Tofaş,Karayolu,35004,4338,8244.05,9445.22,2
TRK-14935,Samsun,İskenderun,Arçelik,Karayolu,3639,1000,2028.38,2294.97,0
TRK-14936,İzmir,İskenderun,Şişecam,Denizyolu,13934,4443,11951.82,13481.38,2
TRK-14937,Ambarlı,Samsun,Beko,Karayolu,26620,2996,9943.73,12554.21,2
TRK-14938,İskenderun,Rotterdam,Şişecam,Karayolu,14777,2479,6887.67,8515.38,5
TRK-14939,Mersin,İzmir,Amazon,Denizyolu,10536,1831,2992.59,3413.57,0
TRK-14940,Samsun,Hamburg,Apple,Demiryolu,43609,1936,6366.09,7499.38,0
TRK-14941,Hamburg,Ambarlı,Apple,Karayolu,26267,2979,9009.59,10213.75,0
TRK-14942,Ambarlı,İskenderun,Amazon,Denizyolu,13430,1006,2278.6,2751.86,0
TRK-14943,Mersin,Samsun,Amazon,Karayolu,26022,304,936.1,1166.93,5
TRK-14944,İskenderun,Hamburg,Vestel,Denizyolu,41091,3608,7238.05,8201.39,5
TRK-14945,Mersin,Ambarlı,Apple,Denizyolu,3069,3255,8061.0,9089.72,2
TRK-14946,Ambarlı,Hamburg,Vestel,Karayolu,40746,4729,9100.03,10129.39,0
TRK-14947,İskenderun,Mersin,Vestel,Karayolu,36163,2019,4933.49,5472.41,0
TRK-14948,Ambarlı,İskenderun,Vestel,Karayolu,44238,3822,9086.9,11036.39,0
TRK-14949,Rotterdam,İskenderun,Apple,Karayolu,25684,843,1736.28,2232.06,5
TRK-14950,Ambarlı,Mersin,Beko,Denizyolu,44987,1420,3477.22,4320.99,2
TRK-14951,İskenderun,Rotterdam,Apple,Demiryolu,32031,980,3591.29,4125.75,0
TRK-14952,Hamburg,Batum,Amazon,Denizyolu,10439,4166,13704.29,15458.08,0
TRK-14953,İskenderun,Batum,Beko,Denizyolu,14501,1273,4146.11,5146.8,5
TRK-14954,Rotterdam,Batum,Apple,Karayolu,43417,3722,8747.28,10672.63,2
TRK-14955,Rotterdam,Ambarlı,Amazon,Karayolu,21282,1997,4721.87,6094.14,0
TRK-14956,Hamburg,İzmir,Apple,Denizyolu,44985,476,1969.42,2433.35,0
TRK-14957,Ambarlı,Hamburg,Arçelik,Denizyolu,42930,3436,10376.73,11430.97,0
TRK-14958,İzmir,Hamburg,Arçelik,Karayolu,18255,3028,10674.99,13637.33,1
TRK-14959,İskenderun,Rotterdam,Apple,Demiryolu,31499,3116,6403.9,8200.14,5
TRK-14960,Rotterdam,Mersin,Amazon,Denizyolu,36935,1049,2742.29,3450.71,1
TRK-14961,İskenderun,Ambarlı,Amazon,Denizyolu,20384,4279,10648.56,12168.49,5
TRK-14962,İzmir,Rotterdam,Apple,Demiryolu,11653,2710,5006.49,6254.09,0
TRK-14963,İskenderun,Rotterdam,Apple,Demiryolu,4921,1157,1816.97,2198.64,0
TRK-14964,Rotterdam,Mersin,Amazon,Demiryolu,22475,3854,12349.01,13969.03,0
TRK-14965,Hamburg,İskenderun,Tofaş,Karayolu,40979,3276,10834.7,12967.94,0
TRK-14966,Ambarlı,Rotterdam,Beko,Demiryolu,3840,4029,9069.88,10466.87,2
TRK-14967,Ambarlı,İskenderun,Amazon,Denizyolu,31097,3234,10143.04,11273.49,1
TRK-14968,Ambarlı,İskenderun,Tofaş,Demiryolu,44602,4371,8428.2,10208.01,1
TRK-14969,Mersin,Ambarlı,Arçelik,Denizyolu,20965,1558,5655.3,6548.23,2
TRK-14970,Mersin,Samsun,Beko,Denizyolu,31695,701,2427.11,3100.6,0
TRK-14971,İzmir,Hamburg,Arçelik,Karayolu,34757,1148,4190.04,4811.22,5
TRK-14972,Mersin,İskenderun,Vestel,Demiryolu,9010,1353,3977.73,4480.42,0
TRK-14973,Ambarlı,Samsun,Beko,Demiryolu,35125,3267,10865.75,13812.77,5
TRK-14974,İzmir,Batum,Tofaş,Karayolu,14691,4109,6532.8,7222.1,0
TRK-14975,İzmir,Ambarlı,Apple,Karayolu,15996,2567,5072.24,6154.66,0
TRK-14976,İskenderun,Mersin,Vestel,Demiryolu,23050,2689,6875.91,7688.91,0
TRK-14977,Hamburg,İskenderun,Arçelik,Karayolu,41967,2894,7755.91,8641.77,1
TRK-14978,Samsun,Batum,Amazon,Demiryolu,24830,2941,6380.67,8287.04,0
TRK-14979,Ambarlı,Hamburg,Arçelik,Karayolu,4366,2572,6184.21,7765.34,5
TRK-14980,Batum,Mersin,Tofaş,Demiryolu,27001,2598,9030.3,10894.99,1
TRK-14981,İzmir,Rotterdam,Tofaş,Demiryolu,30672,701,2671.14,3117.11,0
TRK-14982,Ambarlı,Mersin,Tofaş,Denizyolu,9007,1986,4094.94,4750.03,0
TRK-14983,Samsun,Mersin,Şişecam,Demiryolu,38429,1439,3102.43,3678.69,2
TRK-14984,İskenderun,Samsun,Apple,Demiryolu,38669,2885,6235.22,7103.16,0
TRK-14985,Mersin,Ambarlı,Amazon,Demiryolu,33818,3689,8140.12,10199.13,0
TRK-14986,Mersin,İzmir,Amazon,Karayolu,41962,3203,8314.65,9480.75,2
TRK-14987,Hamburg,Batum,Apple,Demiryolu,28720,4580,7235.47,8297.76,5
TRK-14988,Hamburg,Ambarlı,Amazon,Karayolu,17115,1276,4551.56,5464.38,5
TRK-14989,Ambarlı,Batum,Şişecam,Denizyolu,29486,4199,8316.19,9704.35,0
TRK-14990,Batum,Hamburg,Amazon,Demiryolu,23719,577,1304.53,1565.76,5
TRK-14991,Batum,İzmir,Beko,Karayolu,19231,2299,4842.89,6055.84,2
TRK-14992,Batum,Samsun,Arçelik,Denizyolu,29455,1665,4207.74,4988.44,0
TRK-14993,İzmir,Hamburg,Beko,Demiryolu,6994,4632,11832.78,13569.88,0
TRK-14994,Hamburg,Samsun,Amazon,Karayolu,34755,2531,5218.35,6463.0,0
TRK-14995,Ambarlı,Mersin,Beko,Karayolu,43543,1827,3241.91,3816.3,2
TRK-14996,İzmir,Samsun,Amazon,Denizyolu,5788,1363,3047.85,3683.04,5
TRK-14997,İzmir,Ambarlı,Şişecam,Karayolu,44385,682,2387.91,2813.95,0
TRK-14998,Samsun,İskenderun,Amazon,Demiryolu,35803,2171,6154.25,6808.29,0
TRK-14999,Rotterdam,Mersin,Şişecam,Demiryolu,10115,759,2389.46,2655.79,1
TRK-15000,İzmir,Rotterdam,Arçelik,Denizyolu,6523,2687,4510.16,5571.24,0
TRK-15001,Ambarlı,İzmir,Vestel,Karayolu,7543,3871,7874.51,9820.58,1
TRK-15002,Mersin,İzmir,Apple,Karayolu,42546,4365,8628.92,9711.01,2
TRK-15003,Batum,İskenderun,Beko,Karayolu,41291,365,1011.03,1137.45,1
TRK-15004,Ambarlı,Hamburg,Tofaş,Demiryolu,32601,4541,8031.86,9559.07,0
TRK-15005,Hamburg,Rotterdam,Vestel,Karayolu,5019,1649,5465.06,7103.97,2
TRK-15006,Rotterdam,Samsun,Arçelik,Demiryolu,30594,408,1519.16,1685.0,0
TRK-15007,Mersin,İskenderun,Tofaş,Karayolu,30792,4202,14788.71,18566.88,1
TRK-15008,Samsun,Ambarlı,Şişecam,Demiryolu,10863,3138,6212.76,7890.01,5
TRK-15009,Samsun,Batum,Apple,Karayolu,25602,4692,12307.79,14670.66,5
TRK-15010,Rotterdam,İzmir,Tofaş,Karayolu,39476,1931,6931.46,7915.82,1
TRK-15011,İzmir,İskenderun,Apple,Karayolu,41673,369,1287.42,1581.23,2
TRK-15012,Hamburg,Rotterdam,Vestel,Karayolu,26108,4838,12613.73,15048.85,1
TRK-15013,Samsun,Ambarlı,Tofaş,Denizyolu,39034,2308,8135.13,9806.2,5
TRK-15014,Samsun,Hamburg,Şişecam,Denizyolu,20602,603,1897.3,2123.87,1
TRK-15015,Batum,İskenderun,Amazon,Karayolu,33131,1617,4512.44,5123.2,0
TRK-15016,İzmir,Hamburg,Tofaş,Demiryolu,44144,3737,9285.24,10463.75,0
TRK-15017,İskenderun,Ambarlı,Amazon,Karayolu,20648,2223,7527.92,8865.36,1
TRK-15018,Samsun,Ambarlı,Şişecam,Karayolu,3907,4663,11625.87,14649.08,5
TRK-15019,Ambarlı,Rotterdam,Vestel,Demiryolu,40850,3349,6656.32,8252.29,1
TRK-15020,Mersin,Rotterdam,Beko,Demiryolu,12377,1421,3109.28,3916.24,5
TRK-15021,Hamburg,Rotterdam,Vestel,Demiryolu,19877,742,2682.48,3357.87,0
TRK-15022,Ambarlı,Batum,Vestel,Denizyolu,23188,4013,13898.92,16656.57,2
TRK-15023,Hamburg,Batum,Apple,Demiryolu,41734,2022,5754.93,6658.21,0
TRK-15024,Samsun,Rotterdam,Apple,Karayolu,18576,1540,4926.46,6281.45,1
TRK-15025,Rotterdam,Samsun,Beko,Denizyolu,27986,1826,5829.12,7519.11,2
TRK-15026,Mersin,İskenderun,Amazon,Karayolu,8074,263,565.75,661.45,2
TRK-15027,Hamburg,Samsun,Amazon,Karayolu,10746,4175,6909.41,8977.75,2
TRK-15028,Mersin,İzmir,Beko,Demiryolu,33373,2835,5490.87,6194.83,2
TRK-15029,Hamburg,Samsun,Amazon,Karayolu,43717,4433,8905.11,10429.32,0
TRK-15030,Samsun,Mersin,Vestel,Demiryolu,23778,2122,3685.36,4449.26,0
TRK-15031,İskenderun,Samsun,Tofaş,Karayolu,4884,4781,8314.33,10789.22,2
TRK-15032,Hamburg,Mersin,Vestel,Denizyolu,14153,3511,9215.44,11409.75,0
TRK-15033,İskenderun,Hamburg,Apple,Karayolu,6641,2191,6016.41,7447.33,0
TRK-15034,İzmir,Batum,Vestel,Demiryolu,25902,4501,14396.83,18062.82,5
TRK-15035,Mersin,İzmir,Apple,Demiryolu,10423,4629,13141.16,15104.76,0
TRK-15036,Hamburg,İzmir,Arçelik,Karayolu,20500,1732,5588.17,6861.74,0
TRK-15037,Mersin,Batum,Amazon,Demiryolu,38387,3239,11000.11,12737.45,0
TRK-15038,İzmir,Hamburg,Vestel,Denizyolu,33117,2993,9975.56,12594.15,1
TRK-15039,İskenderun,İzmir,Apple,Denizyolu,33926,652,2179.4,2543.65,2
TRK-15040,Rotterdam,Hamburg,Apple,Demiryolu,15302,2692,7866.25,9090.31,0
TRK-15041,Mersin,Rotterdam,Vestel,Karayolu,33520,4786,14066.59,18232.76,0
TRK-15042,Ambarlı,Mersin,Arçelik,Demiryolu,33898,4412,9583.28,10699.81,1
TRK-15043,Hamburg,İzmir,Apple,Denizyolu,24792,3864,10146.27,11900.83,1
TRK-15044,Ambarlı,İskenderun,Arçelik,Karayolu,40211,4097,9820.67,12155.38,0
TRK-15045,Ambarlı,Mersin,Şişecam,Demiryolu,43147,2975,9371.11,12087.6,1
TRK-15046,Mersin,Rotterdam,Şişecam,Demiryolu,3091,2232,5643.8,6269.18,5
TRK-15047,Hamburg,Batum,Beko,Denizyolu,7767,2053,5239.4,6553.96,0
TRK-15048,Hamburg,İskenderun,Beko,Karayolu,35736,1096,3536.78,4231.43,2
TRK-15049,Ambarlı,Hamburg,Beko,Karayolu,11224,1361,2523.77,2818.95,1
TRK-15050,Rotterdam,Hamburg,Şişecam,Karayolu,38593,2584,9166.14,10308.95,0
TRK-15051,İskenderun,Batum,Arçelik,Karayolu,29268,2981,6158.45,7621.18,5
TRK-15052,Batum,İzmir,Şişecam,Denizyolu,10502,4790,15361.69,18844.84,2
TRK-15053,İskenderun,Ambarlı,Tofaş,Demiryolu,12089,2823,4595.15,5347.51,5
TRK-15054,Mersin,Ambarlı,Amazon,Denizyolu,16006,2474,5809.7,6792.74,0
TRK-15055,İskenderun,İzmir,Arçelik,Demiryolu,32089,3774,11597.16,14689.15,0
TRK-15056,Mersin,İzmir,Tofaş,Karayolu,22972,956,2851.28,3268.85,0
TRK-15057,Hamburg,Rotterdam,Tofaş,Karayolu,38682,4410,11375.77,12959.11,2
TRK-15058,Hamburg,İskenderun,Tofaş,Karayolu,37372,463,1488.55,1716.67,1
TRK-15059,Hamburg,İzmir,Amazon,Demiryolu,20278,2792,7159.68,8028.98,0
TRK-15060,Samsun,İskenderun,Vestel,Demiryolu,4853,3739,12596.96,15354.55,0
TRK-15061,Rotterdam,İzmir,Beko,Demiryolu,15547,3563,11252.5,14126.26,0
TRK-15062,Ambarlı,Batum,Vestel,Denizyolu,19228,530,1079.43,1213.93,0
TRK-15063,Samsun,Batum,Vestel,Karayolu,20116,2345,5514.42,6118.96,0
TRK-15064,Rotterdam,Batum,Vestel,Karayolu,2963,4787,10501.81,11673.66,0
TRK-15065,Hamburg,Batum,Vestel,Demiryolu,41839,1974,4433.18,5724.53,5
TRK-15066,Rotterdam,Ambarlı,Amazon,Denizyolu,16051,1654,4132.3,5088.46,0
TRK-15067,İskenderun,Samsun,Beko,Karayolu,21451,3751,13052.14,16366.04,1
TRK-15068,Rotterdam,Samsun,Vestel,Denizyolu,12800,1238,3479.61,4486.44,0
TRK-15069,İskenderun,Mersin,Şişecam,Karayolu,14470,998,2958.75,3826.65,0
TRK-15070,Batum,Rotterdam,Vestel,Demiryolu,19684,2399,4905.31,6311.37,0
TRK-15071,Ambarlı,Mersin,Arçelik,Demiryolu,9502,2526,6065.52,6825.82,5
TRK-15072,Batum,Mersin,Vestel,Denizyolu,15213,2065,4385.41,5072.53,0
TRK-15073,Mersin,Rotterdam,Arçelik,Denizyolu,29459,4251,12442.64,15337.35,2
TRK-15074,Rotterdam,Samsun,Apple,Demiryolu,1324,1043,3223.98,3938.04,1
TRK-15075,İskenderun,Rotterdam,Arçelik,Karayolu,36451,4710,9346.55,10825.2,0
TRK-15076,Hamburg,Samsun,Apple,Demiryolu,14764,4752,7899.89,9892.58,0
TRK-15077,İzmir,Ambarlı,Tofaş,Denizyolu,27234,4347,13288.82,14942.49,2
TRK-15078,Hamburg,Rotterdam,Vestel,Denizyolu,35832,762,2520.8,2843.01,0
TRK-15079,İskenderun,Hamburg,Amazon,Karayolu,13273,3642,5683.54,7370.41,2
TRK-15080,İskenderun,Rotterdam,Beko,Karayolu,38349,3536,9631.64,11391.3,1
TRK-15081,Samsun,Ambarlı,Vestel,Karayolu,28245,308,1177.39,1462.44,0
TRK-15082,Mersin,Hamburg,Amazon,Demiryolu,19234,742,2100.17,2344.39,0
TRK-15083,Rotterdam,Samsun,Apple,Denizyolu,29509,3609,12559.03,15772.97,5
TRK-15084,İskenderun,İzmir,Arçelik,Demiryolu,37141,1606,3321.88,4044.39,2
TRK-15085,Ambarlı,Samsun,Vestel,Karayolu,15562,2212,4699.97,5567.81,2
TRK-15086,Mersin,Batum,Amazon,Demiryolu,30007,257,1081.04,1210.51,5
TRK-15087,İzmir,Batum,Amazon,Denizyolu,41645,4140,8032.07,10238.56,0
TRK-15088,Batum,Ambarlı,Amazon,Demiryolu,34441,2288,5382.89,6835.0,5
TRK-15089,Mersin,İskenderun,Arçelik,Demiryolu,37441,1800,4843.89,5391.78,2
TRK-15090,İskenderun,Ambarlı,Vestel,Karayolu,38416,2149,6353.72,7455.23,1
TRK-15091,Ambarlı,Mersin,Vestel,Karayolu,6415,2523,8705.38,10847.14,0
TRK-15092,Samsun,İskenderun,Vestel,Demiryolu,23955,1307,2631.33,3076.17,5
TRK-15093,Batum,Rotterdam,Beko,Demiryolu,16945,578,1601.31,1986.06,0
TRK-15094,Hamburg,Rotterdam,Beko,Demiryolu,20793,4087,8792.78,10138.2,2
TRK-15095,Hamburg,Ambarlı,Amazon,Denizyolu,22686,1120,3639.54,4605.12,2
TRK-15096,İzmir,Samsun,Beko,Denizyolu,32800,4328,10408.22,12304.96,0
TRK-15097,Hamburg,Mersin,Amazon,Demiryolu,39214,833,2419.56,2881.47,0
TRK-15098,Batum,Mersin,Vestel,Demiryolu,19586,3774,7557.8,9101.45,2
TRK-15099,Ambarlı,Rotterdam,Vestel,Denizyolu,19792,286,664.21,736.16,2
TRK-15100,İzmir,Batum,Vestel,Demiryolu,9958,4393,8911.3,10414.71,0
TRK-15101,Hamburg,İzmir,Arçelik,Demiryolu,18144,2478,6072.81,7359.01,0
TRK-15102,Ambarlı,Batum,Tofaş,Demiryolu,43725,3015,7386.77,8679.5,0
TRK-15103,Hamburg,Batum,Tofaş,Denizyolu,34401,2700,6627.76,7771.35,0
TRK-15104,Mersin,Hamburg,Vestel,Denizyolu,42858,3124,10047.56,12692.45,5
TRK-15105,Ambarlı,Samsun,Vestel,Demiryolu,28306,426,1616.3,2045.79,0
TRK-15106,İzmir,İskenderun,Tofaş,Karayolu,4272,1307,3329.18,3898.85,0
TRK-15107,İzmir,İskenderun,Beko,Denizyolu,44667,264,1044.15,1182.04,5
TRK-15108,Batum,Ambarlı,Arçelik,Demiryolu,19089,560,1631.83,1827.2,1
TRK-15109,İzmir,Ambarlı,Arçelik,Demiryolu,11021,4337,11513.57,14159.06,0
TRK-15110,Rotterdam,Mersin,Amazon,Denizyolu,43093,2975,9322.8,10379.59,1
TRK-15111,Rotterdam,Samsun,Apple,Karayolu,34982,2182,7021.08,8302.92,2
TRK-15112,İskenderun,Mersin,Amazon,Demiryolu,1659,3193,8082.64,9623.65,0
TRK-15113,Batum,İskenderun,Amazon,Demiryolu,5587,2667,4679.97,5340.8,0
TRK-15114,Hamburg,Samsun,Arçelik,Karayolu,7868,1001,1905.9,2438.46,0
TRK-15115,İzmir,İskenderun,Vestel,Demiryolu,22103,852,2816.18,3413.62,1
TRK-15116,İskenderun,İzmir,Amazon,Demiryolu,34629,4018,6846.25,7723.69,0
TRK-15117,Batum,Hamburg,Amazon,Denizyolu,28230,2458,4623.08,5096.24,0
TRK-15118,Ambarlı,Batum,Apple,Denizyolu,37782,2414,6613.16,7877.25,5
TRK-15119,İskenderun,Batum,Tofaş,Denizyolu,30791,1830,5626.58,6601.51,2
TRK-15120,Samsun,İzmir,Arçelik,Demiryolu,38191,2514,8712.34,11139.37,1
TRK-15121,Samsun,Batum,Apple,Demiryolu,1844,528,1437.12,1600.67,0
TRK-15122,Hamburg,İzmir,Vestel,Denizyolu,17895,2410,8438.59,10960.95,0
TRK-15123,Rotterdam,Mersin,Şişecam,Denizyolu,1464,4448,14049.51,17854.18,1
TRK-15124,Samsun,Hamburg,Şişecam,Denizyolu,36047,3890,11397.67,13855.98,2
TRK-15125,Mersin,İzmir,Apple,Denizyolu,40082,3433,9317.94,11001.86,2
TRK-15126,Rotterdam,İskenderun,Apple,Denizyolu,14782,4083,10257.92,12238.37,0
TRK-15127,Samsun,Hamburg,Vestel,Demiryolu,15003,1510,3706.92,4744.64,2
TRK-15128,Samsun,Mersin,Vestel,Demiryolu,10967,3780,8434.92,9497.25,2
TRK-15129,Mersin,İzmir,Amazon,Denizyolu,32364,662,2528.05,2966.06,0
TRK-15130,Samsun,Mersin,Amazon,Demiryolu,29025,2427,6558.79,7319.6,0
TRK-15131,Rotterdam,Mersin,Amazon,Demiryolu,6701,3316,5522.02,6296.21,5
TRK-15132,Batum,Samsun,Beko,Denizyolu,43718,2489,5207.9,6655.57,0
TRK-15133,Batum,İzmir,Şişecam,Demiryolu,23520,4298,14877.82,18674.16,0
TRK-15134,Batum,İskenderun,Şişecam,Karayolu,15113,1036,3180.09,4017.64,2
TRK-15135,İskenderun,İzmir,Amazon,Karayolu,20016,2487,4624.76,5617.29,0
TRK-15136,Batum,Hamburg,Tofaş,Demiryolu,37118,2759,5651.66,6767.11,0
TRK-15137,Mersin,İskenderun,Arçelik,Demiryolu,15928,3125,8886.31,10996.57,5
TRK-15138,Samsun,Hamburg,Şişecam,Demiryolu,17633,3043,5644.96,6551.45,2
TRK-15139,Hamburg,İskenderun,Vestel,Demiryolu,28189,1792,3750.72,4570.79,0
TRK-15140,Mersin,Ambarlı,Tofaş,Karayolu,1953,3240,5592.38,6433.99,0
TRK-15141,Mersin,İskenderun,Tofaş,Demiryolu,19595,1895,4710.72,5444.9,0
TRK-15142,Mersin,Samsun,Amazon,Denizyolu,20854,3736,6109.7,7729.35,1
TRK-15143,Batum,Hamburg,Şişecam,Denizyolu,16085,2461,8309.7,9403.38,1
TRK-15144,Hamburg,İzmir,Vestel,Demiryolu,39096,1256,4164.92,5259.69,1
TRK-15145,Ambarlı,İskenderun,Apple,Demiryolu,31899,1852,5140.93,6582.98,0
TRK-15146,Samsun,Mersin,Vestel,Karayolu,5800,2341,6750.29,8479.21,5
TRK-15147,İskenderun,Mersin,Beko,Denizyolu,22093,1155,2027.53,2535.63,0
TRK-15148,İskenderun,Rotterdam,Şişecam,Denizyolu,12737,1999,7044.38,8681.36,0
TRK-15149,Mersin,İzmir,Vestel,Denizyolu,1055,2711,4124.89,4649.04,0
TRK-15150,Hamburg,Ambarlı,Vestel,Denizyolu,17997,2590,6189.93,7668.58,0
TRK-15151,İzmir,Batum,Beko,Denizyolu,30499,4635,14293.3,15858.35,5
TRK-15152,Hamburg,Ambarlı,Apple,Karayolu,5484,2055,4614.6,5854.81,5
TRK-15153,Samsun,Ambarlı,Tofaş,Denizyolu,15065,3138,9971.96,11892.2,5
TRK-15154,Rotterdam,Mersin,Amazon,Denizyolu,31496,2578,4367.53,5108.82,0
TRK-15155,Rotterdam,Hamburg,Vestel,Demiryolu,34018,734,1686.52,1921.43,2
TRK-15156,İskenderun,Mersin,Apple,Demiryolu,5731,4982,11138.93,14107.71,0
TRK-15157,Samsun,Hamburg,Apple,Demiryolu,5600,2158,5159.58,5746.08,0
TRK-15158,Mersin,Hamburg,Tofaş,Denizyolu,1199,2220,5866.51,7360.52,0
TRK-15159,İskenderun,Rotterdam,Şişecam,Demiryolu,20911,3150,10039.85,11821.19,0
TRK-15160,İskenderun,Rotterdam,Beko,Demiryolu,17878,615,1994.16,2547.88,0
TRK-15161,İskenderun,Mersin,Tofaş,Demiryolu,25622,3773,5990.95,7635.35,2
TRK-15162,İskenderun,Mersin,Şişecam,Demiryolu,7100,410,822.5,1048.4,0
TRK-15163,Ambarlı,Mersin,Şişecam,Demiryolu,36844,1572,4645.31,5846.25,0
TRK-15164,İzmir,Hamburg,Beko,Demiryolu,24830,2133,4486.08,5658.66,0
TRK-15165,Batum,Ambarlı,Apple,Karayolu,4850,3550,8196.75,9526.5,0
TRK-15166,Hamburg,Rotterdam,Arçelik,Demiryolu,41950,2695,7713.83,9380.37,2
TRK-15167,İzmir,Batum,Amazon,Denizyolu,40277,1888,5826.79,6915.81,1
TRK-15168,İzmir,Samsun,Apple,Denizyolu,42681,4742,9670.87,12285.49,0
TRK-15169,Ambarlı,Hamburg,Apple,Karayolu,32098,390,915.27,1008.13,0
TRK-15170,Rotterdam,Hamburg,Şişecam,Demiryolu,1864,2307,6965.53,8586.67,0
TRK-15171,Mersin,Batum,Vestel,Karayolu,16962,1959,3487.48,3916.25,2
TRK-15172,Ambarlı,Batum,Tofaş,Karayolu,3625,806,1410.08,1801.14,2
TRK-15173,Ambarlı,Mersin,Beko,Karayolu,14452,442,1000.94,1138.63,1
TRK-15174,Batum,Mersin,Amazon,Demiryolu,14139,273,909.65,1034.34,0
TRK-15175,İzmir,Mersin,Amazon,Denizyolu,36462,4101,7831.7,8744.58,2
TRK-15176,İzmir,Batum,Şişecam,Karayolu,23005,3271,7847.58,9203.13,5
TRK-15177,İzmir,Ambarlı,Amazon,Denizyolu,35222,2120,5262.4,6173.94,1
TRK-15178,İskenderun,Samsun,Vestel,Demiryolu,14091,4126,6615.29,7554.3,0
TRK-15179,Batum,Samsun,Vestel,Karayolu,5364,4605,15368.27,19070.7,1
TRK-15180,Rotterdam,Mersin,Apple,Denizyolu,5878,3553,7161.62,7917.89,0
TRK-15181,Samsun,Rotterdam,Beko,Demiryolu,33504,802,2351.05,2979.94,0
TRK-15182,İskenderun,Ambarlı,Arçelik,Demiryolu,27511,1321,3486.94,4323.79,0
TRK-15183,Rotterdam,Hamburg,Beko,Denizyolu,19369,2541,4642.4,5984.59,2
TRK-15184,Batum,İzmir,Apple,Karayolu,36827,3516,6240.77,7799.53,0
TRK-15185,Rotterdam,Samsun,Tofaş,Demiryolu,32395,2060,4533.19,5079.92,0
TRK-15186,İskenderun,Mersin,Amazon,Demiryolu,27235,2749,6356.22,7227.49,5
TRK-15187,İzmir,Rotterdam,Arçelik,Denizyolu,1119,3511,11261.76,13825.86,0
TRK-15188,Hamburg,Samsun,Arçelik,Denizyolu,30432,3722,7628.54,8512.67,0
TRK-15189,Mersin,Rotterdam,Beko,Karayolu,38959,4490,7863.07,8810.25,0
TRK-15190,Samsun,İzmir,Apple,Demiryolu,30457,269,839.21,1018.8,5
